Frequency (Hz),dB (Relative)
1133,2.15364
1134,2.15472
1135,2.15580
1136,2.15688
1137,2.15796
1138,2.15904
1139,2.16012
1140,2.16120
1141,2.16228
1142,2.16336
1143,2.16444
1144,2.16552
1145,2.16660
1146,2.16768
1147,2.16876
1148,2.16984
1149,2.17092
1150,2.17200
1151,2.17308
1152,2.17416
1153,2.17524
1154,2.17632
1155,2.17740
1156,2.17848
1157,2.17956
1158,2.18064
1159,2.18172
1160,2.18280
1161,2.18388
1162,2.18496
1163,2.18604
1164,2.18712
1165,2.18820
1166,2.18928
1167,2.19036
1168,2.19144
1169,2.19252
1170,2.19360
1171,2.19468
1172,2.19576
1173,2.19684
1174,2.19792
1175,2.19900
1176,2.20008
1177,2.20116
1178,2.20224
1179,2.20332
1180,2.20440
1181,2.20548
1182,2.20656
1183,2.20764
1184,2.20872
1185,2.20980
1186,2.21088
1187,2.21196
1188,2.21304
1189,2.21412
1190,2.21520
1191,2.21628
1192,2.21736
1193,2.21844
1194,2.21952
1195,2.22060
1196,2.22168
1197,2.22276
1198,2.22384
1199,2.22492
1200,2.22600
1201,2.22708
1202,2.22816
1203,2.22924
1204,2.23032
1205,2.23140
1206,2.23248
1207,2.23356
1208,2.23464
1209,2.23572
1210,2.23680
1211,2.23788
1212,2.23896
1213,2.24004
1214,2.24112
1215,2.24220
1216,2.24328
1217,2.24436
1218,2.24544
1219,2.24652
1220,2.24760
1221,2.24868
1222,2.24976
1223,2.25084
1224,2.25192
1225,2.25300
1226,2.25408
1227,2.25516
1228,2.25624
1229,2.25732
1230,2.25840
1231,2.25948
1232,2.26056
1233,2.26164
1234,2.26272
1235,2.26380
1236,2.26488
1237,2.26596
1238,2.26704
1239,2.26812
1240,2.26920
1241,2.27028
1242,2.27136
1243,2.27244
1244,2.27352
1245,2.27460
1246,2.27568
1247,2.27676
1248,2.27784
1249,2.27892
1250,2.28000
1251,2.28108
1252,2.28216
1253,2.28324
1254,2.28432
1255,2.28540
1256,2.28648
1257,2.28756
1258,2.28864
1259,2.28972
1260,2.29080
1261,2.29188
1262,2.29296
1263,2.29404
1264,2.29512
1265,2.29620
1266,2.29728
1267,2.29836
1268,2.29944
1269,2.30052
1270,2.30160
1271,2.30268
1272,2.30376
1273,2.30484
1274,2.30592
1275,2.30700
1276,2.30808
1277,2.30916
1278,2.31024
1279,2.31132
1280,2.31240
1281,2.31348
1282,2.31456
1283,2.31564
1284,2.31672
1285,2.31780
1286,2.31888
1287,2.31996
1288,2.32104
1289,2.32212
1290,2.32320
1291,2.32428
1292,2.32536
1293,2.32644
1294,2.32752
1295,2.32860
1296,2.32968
1297,2.33076
1298,2.33184
1299,2.33292
1300,2.33400
1301,2.33508
1302,2.33616
1303,2.33724
1304,2.33832
1305,2.33940
1306,2.34048
1307,2.34156
1308,2.34264
1309,2.34372
1310,2.34480
1311,2.34588
1312,2.34696
1313,2.34804
1314,2.34912
1315,2.35020
1316,2.35128
1317,2.35236
1318,2.35344
1319,2.35452
1320,2.35560
1321,2.35668
1322,2.35776
1323,2.35884
1324,2.35992
1325,2.36100
1326,2.36208
1327,2.36316
1328,2.36424
1329,2.36532
1330,2.36640
1331,2.36748
1332,2.36856
1333,2.36964
1334,2.37072
1335,2.37180
1336,2.37288
1337,2.37396
1338,2.37504
1339,2.37612
1340,2.37720
1341,2.37828
1342,2.37936
1343,2.38044
1344,2.38152
1345,2.38260
1346,2.38368
1347,2.38476
1348,2.38584
1349,2.38692
1350,2.38800
1351,2.38908
1352,2.39016
1353,2.39124
1354,2.39232
1355,2.39340
1356,2.39448
1357,2.39556
1358,2.39664
1359,2.39772
1360,2.39880
1361,2.39988
1362,2.40096
1363,2.40204
1364,2.40312
1365,2.40420
1366,2.40528
1367,2.40636
1368,2.40744
1369,2.40852
1370,2.40960
1371,2.41068
1372,2.41176
1373,2.41284
1374,2.41392
1375,2.41500
1376,2.41608
1377,2.41716
1378,2.41824
1379,2.41932
1380,2.42040
1381,2.42148
1382,2.42256
1383,2.42364
1384,2.42472
1385,2.42580
1386,2.42688
1387,2.42796
1388,2.42904
1389,2.43012
1390,2.43120
1391,2.43228
1392,2.43336
1393,2.43444
1394,2.43552
1395,2.43660
1396,2.43768
1397,2.43876
1398,2.43984
1399,2.44092
1400,2.44200
1401,2.44308
1402,2.44416
1403,2.44524
1404,2.44632
1405,2.44740
1406,2.44848
1407,2.44956
1408,2.45064
1409,2.45172
1410,2.45280
1411,2.45388
1412,2.45496
1413,2.45604
1414,2.45712
1415,2.45820
1416,2.45928
1417,2.46036
1418,2.46144
1419,2.46252
1420,2.46360
1421,2.46468
1422,2.46576
1423,2.46684
1424,2.46792
1425,2.46900
1426,2.47008
1427,2.47116
1428,2.47224
1429,2.47332
1430,2.47440
1431,2.47548
1432,2.47656
1433,2.47764
1434,2.47872
1435,2.47980
1436,2.48088
1437,2.48196
1438,2.48304
1439,2.48412
1440,2.48520
1441,2.48628
1442,2.48736
1443,2.48844
1444,2.48952
1445,2.49060
1446,2.49168
1447,2.49276
1448,2.49384
1449,2.49492
1450,2.49600
1451,2.49708
1452,2.49816
1453,2.49924
1454,2.50032
1455,2.50140
