Frequency (Hz),dB (Relative)
965,4.90850
966,4.90540
967,4.90230
968,4.89920
969,4.89610
970,4.89300
971,4.88990
972,4.88680
973,4.88370
974,4.88060
975,4.87750
976,4.87440
977,4.87130
978,4.86820
979,4.86510
980,4.86200
981,4.85890
982,4.85580
983,4.85270
984,4.84960
985,4.84650
986,4.84340
987,4.84030
988,4.83720
989,4.83410
990,4.83100
991,4.82790
992,4.82480
993,4.82170
994,4.81860
995,4.81550
996,4.81240
997,4.80930
998,4.80620
999,4.80310
1000,4.80000
1001,4.80544
1002,4.81088
1003,4.81632
1004,4.82176
1005,4.82720
1006,4.83264
1007,4.83808
1008,4.84352
1009,4.84896
1010,4.85440
1011,4.85984
1012,4.86528
1013,4.87072
1014,4.87616
1015,4.88160
1016,4.88704
1017,4.89248
1018,4.89792
1019,4.90336
1020,4.90880
1021,4.91424
1022,4.91968
1023,4.92512
1024,4.93056
1025,4.93600
1026,4.94144
1027,4.94688
1028,4.95232
1029,4.95776
1030,4.96320
1031,4.96864
1032,4.97408
1033,4.97952
1034,4.98496
1035,4.99040
1036,4.99584
1037,5.00128
1038,5.00672
1039,5.01216
1040,5.01760
1041,5.02304
1042,5.02848
1043,5.03392
1044,5.03936
1045,5.04480
1046,5.05024
1047,5.05568
1048,5.06112
1049,5.06656
1050,5.07200
1051,5.07744
1052,5.08288
1053,5.08832
1054,5.09376
1055,5.09920
1056,5.10464
1057,5.11008
1058,5.11552
1059,5.12096
1060,5.12640
1061,5.13184
1062,5.13728
1063,5.14272
1064,5.14816
1065,5.15360
1066,5.15904
1067,5.16448
1068,5.16992
1069,5.17536
1070,5.18080
1071,5.18624
1072,5.19168
1073,5.19712
1074,5.20256
1075,5.20800
1076,5.21344
1077,5.21888
1078,5.22432
1079,5.22976
1080,5.23520
1081,5.24064
1082,5.24608
1083,5.25152
1084,5.25696
1085,5.26240
1086,5.26784
1087,5.27328
1088,5.27872
1089,5.28416
1090,5.28960
1091,5.29504
1092,5.30048
1093,5.30592
1094,5.31136
1095,5.31680
1096,5.32224
1097,5.32768
1098,5.33312
1099,5.33856
1100,5.34400
1101,5.34944
1102,5.35488
1103,5.36032
1104,5.36576
1105,5.37120
1106,5.37664
1107,5.38208
1108,5.38752
1109,5.39296
1110,5.39840
1111,5.40384
1112,5.40928
1113,5.41472
1114,5.42016
1115,5.42560
1116,5.43104
1117,5.43648
1118,5.44192
1119,5.44736
1120,5.45280
1121,5.45824
1122,5.46368
1123,5.46912
1124,5.47456
1125,5.48000
1126,5.48544
1127,5.49088
1128,5.49632
1129,5.50176
1130,5.50720
1131,5.51264
1132,5.51808
1133,5.52352
1134,5.52896
1135,5.53440
1136,5.53984
1137,5.54528
1138,5.55072
1139,5.55616
1140,5.56160
1141,5.56704
1142,5.57248
1143,5.57792
1144,5.58336
1145,5.58880
1146,5.59424
1147,5.59968
1148,5.60512
1149,5.61056
1150,5.61600
1151,5.62144
1152,5.62688
1153,5.63232
1154,5.63776
1155,5.64320
1156,5.64864
1157,5.65408
1158,5.65952
1159,5.66496
1160,5.67040
1161,5.67584
1162,5.68128
1163,5.68672
1164,5.69216
1165,5.69760
1166,5.70304
1167,5.70848
1168,5.71392
1169,5.71936
1170,5.72480
1171,5.73024
1172,5.73568
1173,5.74112
1174,5.74656
1175,5.75200
1176,5.75744
1177,5.76288
1178,5.76832
1179,5.77376
1180,5.77920
1181,5.78464
1182,5.79008
1183,5.79552
1184,5.80096
1185,5.80640
1186,5.81184
1187,5.81728
1188,5.82272
1189,5.82816
1190,5.83360
1191,5.83904
1192,5.84448
1193,5.84992
1194,5.85536
1195,5.86080
1196,5.86624
1197,5.87168
1198,5.87712
1199,5.88256
1200,5.88800
1201,5.89344
1202,5.89888
1203,5.90432
1204,5.90976
1205,5.91520
1206,5.92064
1207,5.92608
1208,5.93152
1209,5.93696
1210,5.94240
1211,5.94784
1212,5.95328
1213,5.95872
1214,5.96416
1215,5.96960
1216,5.97504
1217,5.98048
1218,5.98592
1219,5.99136
1220,5.99680
1221,6.00224
1222,6.00768
1223,6.01312
1224,6.01856
1225,6.02400
1226,6.02944
1227,6.03488
1228,6.04032
1229,6.04576
1230,6.05120
1231,6.05664
1232,6.06208
1233,6.06752
1234,6.07296
1235,6.07840
1236,6.08384
1237,6.08928
1238,6.09472
1239,6.10016
1240,6.10560
1241,6.11104
1242,6.11648
1243,6.12192
1244,6.12736
1245,6.13280
1246,6.13824
1247,6.14368
1248,6.14912
1249,6.15456
1250,6.16000
1251,6.16544
1252,6.17088
1253,6.17632
1254,6.18176
1255,6.18720
1256,6.19264
1257,6.19808
1258,6.20352
1259,6.20896
1260,6.21440
1261,6.21984
1262,6.22528
1263,6.23072
1264,6.23616
1265,6.24160
1266,6.24704
1267,6.25248
1268,6.25792
1269,6.26336
1270,6.26880
1271,6.27424
1272,6.27968
1273,6.28512
1274,6.29056
1275,6.29600
1276,6.30144
1277,6.30688
1278,6.31232
1279,6.31776
1280,6.32320
1281,6.32864
1282,6.33408
1283,6.33952
1284,6.34496
1285,6.35040
1286,6.35584
1287,6.36128
1288,6.36672
1289,6.37216
1290,6.37760
1291,6.38304
1292,6.38848
1293,6.39392
1294,6.39936
1295,6.40480
1296,6.41024
1297,6.41568
1298,6.42112
1299,6.42656
1300,6.43200
1301,6.43744
1302,6.44288
1303,6.44832
1304,6.45376
1305,6.45920
1306,6.46464
1307,6.47008
1308,6.47552
1309,6.48096
1310,6.48640
1311,6.49184
1312,6.49728
1313,6.50272
1314,6.50816
1315,6.51360
1316,6.51904
1317,6.52448
1318,6.52992
1319,6.53536
1320,6.54080
1321,6.54624
1322,6.55168
1323,6.55712
1324,6.56256
1325,6.56800
1326,6.57344
1327,6.57888
1328,6.58432
1329,6.58976
1330,6.59520
1331,6.60064
1332,6.60608
1333,6.61152
1334,6.61696
1335,6.62240
1336,6.62784
1337,6.63328
1338,6.63872
1339,6.64416
1340,6.64960
1341,6.65504
1342,6.66048
1343,6.66592
1344,6.67136
1345,6.67680
1346,6.68224
1347,6.68768
1348,6.69312
1349,6.69856
1350,6.70400
1351,6.70944
1352,6.71488
1353,6.72032
1354,6.72576
1355,6.73120
1356,6.73664
1357,6.74208
1358,6.74752
1359,6.75296
1360,6.75840
1361,6.76384
1362,6.76928
1363,6.77472
1364,6.78016
1365,6.78560
1366,6.79104
1367,6.79648
1368,6.80192
1369,6.80736
1370,6.81280
1371,6.81824
1372,6.82368
1373,6.82912
1374,6.83456
1375,6.84000
1376,6.84544
1377,6.85088
1378,6.85632
1379,6.86176
1380,6.86720
1381,6.87264
1382,6.87808
1383,6.88352
1384,6.88896
1385,6.89440
1386,6.89984
1387,6.90528
1388,6.91072
1389,6.91616
1390,6.92160
1391,6.92704
1392,6.93248
1393,6.93792
1394,6.94336
1395,6.94880
1396,6.95424
1397,6.95968
1398,6.96512
1399,6.97056
1400,6.97600
1401,6.98144
1402,6.98688
1403,6.99232
1404,6.99776
1405,7.00320
1406,7.00864
1407,7.01408
1408,7.01952
1409,7.02496
1410,7.03040
1411,7.03584
1412,7.04128
1413,7.04672
1414,7.05216
1415,7.05760
1416,7.06304
1417,7.06848
1418,7.07392
1419,7.07936
1420,7.08480
1421,7.09024
1422,7.09568
1423,7.10112
1424,7.10656
1425,7.11200
1426,7.11744
1427,7.12288
1428,7.12832
1429,7.13376
1430,7.13920
1431,7.14464
1432,7.15008
1433,7.15552
1434,7.16096
1435,7.16640
1436,7.17184
1437,7.17728
1438,7.18272
1439,7.18816
1440,7.19360
1441,7.19904
1442,7.20448
1443,7.20992
1444,7.21536
1445,7.22080
1446,7.22624
1447,7.23168
1448,7.23712
1449,7.24256
1450,7.24800
1451,7.25344
1452,7.25888
1453,7.26432
1454,7.26976
1455,7.27520
1456,7.28064
1457,7.28608
1458,7.29152
1459,7.29696
1460,7.30240
1461,7.30784
1462,7.31328
1463,7.31872
1464,7.32416
1465,7.32960
1466,7.33504
1467,7.34048
1468,7.34592
1469,7.35136
1470,7.35680
1471,7.36224
1472,7.36768
1473,7.37312
1474,7.37856
1475,7.38400
1476,7.38944
1477,7.39488
1478,7.40032
1479,7.40576
1480,7.41120
1481,7.41664
1482,7.42208
1483,7.42752
1484,7.43296
1485,7.43840
1486,7.44384
1487,7.44928
1488,7.45472
1489,7.46016
1490,7.46560
1491,7.47104
1492,7.47648
1493,7.48192
1494,7.48736
1495,7.49280
1496,7.49824
1497,7.50368
1498,7.50912
1499,7.51456
1500,7.52000
1501,7.52216
1502,7.52432
1503,7.52648
1504,7.52864
1505,7.53080
