Frequency (Hz),dB (Relative)
764,-6.12560
765,-6.10850
766,-6.09140
767,-6.07430
768,-6.05720
769,-6.04010
770,-6.02300
771,-6.00590
772,-5.98880
773,-5.97170
774,-5.95460
775,-5.93750
776,-5.92040
777,-5.90330
778,-5.88620
779,-5.86910
780,-5.85200
781,-5.83490
782,-5.81780
783,-5.80070
784,-5.78360
785,-5.76650
786,-5.74940
787,-5.73230
788,-5.71520
789,-5.69810
790,-5.68100
791,-5.66390
792,-5.64680
793,-5.62970
794,-5.61260
795,-5.59550
796,-5.57840
797,-5.56130
798,-5.54420
799,-5.52710
800,-5.51000
801,-5.48050
802,-5.45100
803,-5.42150
804,-5.39200
805,-5.36250
806,-5.33300
807,-5.30350
808,-5.27400
809,-5.24450
810,-5.21500
811,-5.18550
812,-5.15600
813,-5.12650
814,-5.09700
815,-5.06750
816,-5.03800
817,-5.00850
818,-4.97900
819,-4.94950
820,-4.92000
821,-4.89050
822,-4.86100
823,-4.83150
824,-4.80200
825,-4.77250
826,-4.74300
827,-4.71350
828,-4.68400
829,-4.65450
830,-4.62500
831,-4.59550
832,-4.56600
833,-4.53650
834,-4.50700
835,-4.47750
836,-4.44800
837,-4.41850
838,-4.38900
839,-4.35950
840,-4.33000
841,-4.30050
842,-4.27100
843,-4.24150
844,-4.21200
845,-4.18250
846,-4.15300
847,-4.12350
848,-4.09400
849,-4.06450
850,-4.03500
851,-4.00550
852,-3.97600
853,-3.94650
854,-3.91700
855,-3.88750
856,-3.85800
857,-3.82850
858,-3.79900
859,-3.76950
860,-3.74000
861,-3.71050
862,-3.68100
863,-3.65150
864,-3.62200
865,-3.59250
866,-3.56300
867,-3.53350
868,-3.50400
869,-3.47450
870,-3.44500
871,-3.41550
872,-3.38600
873,-3.35650
874,-3.32700
875,-3.29750
876,-3.26800
877,-3.23850
878,-3.20900
879,-3.17950
880,-3.15000
881,-3.12050
882,-3.09100
883,-3.06150
884,-3.03200
885,-3.00250
886,-2.97300
887,-2.94350
888,-2.91400
889,-2.88450
890,-2.85500
891,-2.82550
892,-2.79600
893,-2.76650
894,-2.73700
895,-2.70750
896,-2.67800
897,-2.64850
898,-2.61900
899,-2.58950
900,-2.56000
901,-2.53600
902,-2.51200
903,-2.48800
904,-2.46400
905,-2.44000
906,-2.41600
907,-2.39200
908,-2.36800
909,-2.34400
910,-2.32000
911,-2.29600
912,-2.27200
913,-2.24800
914,-2.22400
915,-2.20000
916,-2.17600
917,-2.15200
918,-2.12800
919,-2.10400
920,-2.08000
921,-2.05600
922,-2.03200
923,-2.00800
924,-1.98400
925,-1.96000
926,-1.93600
927,-1.91200
928,-1.88800
929,-1.86400
930,-1.84000
931,-1.81600
932,-1.79200
933,-1.76800
934,-1.74400
935,-1.72000
936,-1.69600
937,-1.67200
938,-1.64800
939,-1.62400
940,-1.60000
941,-1.57600
