Frequency (Hz),dB (Relative)
1134,2.10036
1135,2.09290
1136,2.08544
1137,2.07798
1138,2.07052
1139,2.06306
1140,2.05560
1141,2.04814
1142,2.04068
1143,2.03322
1144,2.02576
1145,2.01830
1146,2.01084
1147,2.00338
1148,1.99592
1149,1.98846
1150,1.98100
1151,1.97354
1152,1.96608
1153,1.95862
1154,1.95116
1155,1.94370
1156,1.93624
1157,1.92878
1158,1.92132
1159,1.91386
1160,1.90640
1161,1.89894
1162,1.89148
1163,1.88402
1164,1.87656
1165,1.86910
1166,1.86164
1167,1.85418
1168,1.84672
1169,1.83926
1170,1.83180
1171,1.82434
1172,1.81688
1173,1.80942
1174,1.80196
1175,1.79450
1176,1.78704
1177,1.77958
1178,1.77212
1179,1.76466
1180,1.75720
1181,1.74974
1182,1.74228
1183,1.73482
1184,1.72736
1185,1.71990
1186,1.71244
1187,1.70498
1188,1.69752
1189,1.69006
1190,1.68260
1191,1.67514
1192,1.66768
1193,1.66022
1194,1.65276
1195,1.64530
1196,1.63784
1197,1.63038
1198,1.62292
1199,1.61546
1200,1.60800
1201,1.60054
1202,1.59308
1203,1.58562
1204,1.57816
1205,1.57070
1206,1.56324
1207,1.55578
1208,1.54832
1209,1.54086
1210,1.53340
1211,1.52594
1212,1.51848
1213,1.51102
1214,1.50356
1215,1.49610
1216,1.48864
1217,1.48118
1218,1.47372
1219,1.46626
1220,1.45880
1221,1.45134
1222,1.44388
1223,1.43642
1224,1.42896
1225,1.42150
1226,1.41404
1227,1.40658
1228,1.39912
1229,1.39166
1230,1.38420
1231,1.37674
1232,1.36928
1233,1.36182
1234,1.35436
1235,1.34690
1236,1.33944
1237,1.33198
1238,1.32452
1239,1.31706
1240,1.30960
1241,1.30214
1242,1.29468
1243,1.28722
1244,1.27976
1245,1.27230
1246,1.26484
1247,1.25738
1248,1.24992
1249,1.24246
1250,1.23500
1251,1.22754
1252,1.22008
1253,1.21262
1254,1.20516
1255,1.19770
1256,1.19024
1257,1.18278
1258,1.17532
1259,1.16786
1260,1.16040
1261,1.15294
1262,1.14548
1263,1.13802
1264,1.13056
1265,1.12310
1266,1.11564
1267,1.10818
1268,1.10072
1269,1.09326
1270,1.08580
1271,1.07834
1272,1.07088
1273,1.06342
1274,1.05596
1275,1.04850
1276,1.04104
1277,1.03358
1278,1.02612
1279,1.01866
1280,1.01120
1281,1.00374
1282,0.99628
1283,0.98882
1284,0.98136
1285,0.97390
1286,0.96644
1287,0.95898
1288,0.95152
1289,0.94406
1290,0.93660
1291,0.92914
1292,0.92168
1293,0.91422
1294,0.90676
1295,0.89930
1296,0.89184
1297,0.88438
1298,0.87692
1299,0.86946
1300,0.86200
1301,0.85454
1302,0.84708
1303,0.83962
1304,0.83216
1305,0.82470
1306,0.81724
1307,0.80978
1308,0.80232
1309,0.79486
1310,0.78740
1311,0.77994
1312,0.77248
1313,0.76502
1314,0.75756
1315,0.75010
1316,0.74264
1317,0.73518
1318,0.72772
1319,0.72026
1320,0.71280
1321,0.70534
1322,0.69788
1323,0.69042
1324,0.68296
1325,0.67550
1326,0.66804
1327,0.66058
1328,0.65312
1329,0.64566
1330,0.63820
1331,0.63074
1332,0.62328
1333,0.61582
1334,0.60836
1335,0.60090
1336,0.59344
1337,0.58598
1338,0.57852
1339,0.57106
1340,0.56360
1341,0.55614
1342,0.54868
1343,0.54122
1344,0.53376
1345,0.52630
1346,0.51884
1347,0.51138
1348,0.50392
1349,0.49646
1350,0.48900
1351,0.48154
1352,0.47408
1353,0.46662
1354,0.45916
1355,0.45170
1356,0.44424
1357,0.43678
1358,0.42932
1359,0.42186
1360,0.41440
1361,0.40694
1362,0.39948
