Frequency (Hz),dB (Relative)
995,-1.23800
996,-1.24040
997,-1.24280
998,-1.24520
999,-1.24760
1000,-1.25000
1001,-1.24596
1002,-1.24192
1003,-1.23788
1004,-1.23384
1005,-1.22980
1006,-1.22576
1007,-1.22172
1008,-1.21768
1009,-1.21364
1010,-1.20960
1011,-1.20556
1012,-1.20152
1013,-1.19748
1014,-1.19344
1015,-1.18940
1016,-1.18536
1017,-1.18132
1018,-1.17728
1019,-1.17324
1020,-1.16920
1021,-1.16516
1022,-1.16112
1023,-1.15708
1024,-1.15304
1025,-1.14900
1026,-1.14496
1027,-1.14092
1028,-1.13688
1029,-1.13284
1030,-1.12880
1031,-1.12476
1032,-1.12072
1033,-1.11668
1034,-1.11264
1035,-1.10860
1036,-1.10456
1037,-1.10052
1038,-1.09648
1039,-1.09244
1040,-1.08840
1041,-1.08436
1042,-1.08032
1043,-1.07628
1044,-1.07224
1045,-1.06820
1046,-1.06416
1047,-1.06012
1048,-1.05608
1049,-1.05204
1050,-1.04800
1051,-1.04396
1052,-1.03992
1053,-1.03588
1054,-1.03184
1055,-1.02780
1056,-1.02376
1057,-1.01972
1058,-1.01568
1059,-1.01164
1060,-1.00760
1061,-1.00356
1062,-0.99952
1063,-0.99548
1064,-0.99144
1065,-0.98740
1066,-0.98336
1067,-0.97932
1068,-0.97528
1069,-0.97124
1070,-0.96720
1071,-0.96316
1072,-0.95912
1073,-0.95508
1074,-0.95104
1075,-0.94700
1076,-0.94296
1077,-0.93892
1078,-0.93488
1079,-0.93084
1080,-0.92680
1081,-0.92276
1082,-0.91872
1083,-0.91468
1084,-0.91064
1085,-0.90660
1086,-0.90256
1087,-0.89852
1088,-0.89448
1089,-0.89044
1090,-0.88640
1091,-0.88236
1092,-0.87832
1093,-0.87428
1094,-0.87024
1095,-0.86620
1096,-0.86216
1097,-0.85812
1098,-0.85408
1099,-0.85004
1100,-0.84600
1101,-0.84196
1102,-0.83792
1103,-0.83388
1104,-0.82984
1105,-0.82580
1106,-0.82176
1107,-0.81772
1108,-0.81368
1109,-0.80964
1110,-0.80560
1111,-0.80156
1112,-0.79752
1113,-0.79348
1114,-0.78944
1115,-0.78540
