Frequency (Hz),dB (Relative)
1165,7.5221
1166,7.51884
1167,7.51558
1168,7.51232
1169,7.50906
1170,7.5058
1171,7.50254
1172,7.49928
1173,7.49602
1174,7.49276
1175,7.4895
1176,7.48624
1177,7.48298
1178,7.47972
1179,7.47646
1180,7.4732
1181,7.46994
1182,7.46668
1183,7.46342
1184,7.46016
1185,7.4569
1186,7.45364
1187,7.45038
1188,7.44712
1189,7.44386
1190,7.4406
1191,7.43734
1192,7.43408
1193,7.43082
1194,7.42756
1195,7.4243
1196,7.42104
1197,7.41778
1198,7.41452
1199,7.41126
1200,7.408
1201,7.40474
1202,7.40148
1203,7.39822
1204,7.39496
1205,7.3917
1206,7.38844
1207,7.38518
1208,7.38192
1209,7.37866
1210,7.3754
1211,7.37214
1212,7.36888
1213,7.36562
1214,7.36236
1215,7.3591
1216,7.35584
1217,7.35258
1218,7.34932
1219,7.34606
1220,7.3428
1221,7.33954
1222,7.33628
1223,7.33302
1224,7.32976
1225,7.3265
1226,7.32324
1227,7.31998
1228,7.31672
1229,7.31346
1230,7.3102
1231,7.30694
1232,7.30368
1233,7.30042
1234,7.29716
1235,7.2939
1236,7.29064
1237,7.28738
1238,7.28412
1239,7.28086
1240,7.2776
1241,7.27434
1242,7.27108
1243,7.26782
1244,7.26456
1245,7.2613
1246,7.25804
1247,7.25478
1248,7.25152
1249,7.24826
1250,7.245
1251,7.24174
1252,7.23848
1253,7.23522
1254,7.23196
1255,7.2287
1256,7.22544
1257,7.22218
1258,7.21892
1259,7.21566
1260,7.2124
1261,7.20914
1262,7.20588
1263,7.20262
1264,7.19936
1265,7.1961
1266,7.19284
1267,7.18958
1268,7.18632
1269,7.18306
1270,7.1798
1271,7.17654
1272,7.17328
1273,7.17002
1274,7.16676
1275,7.1635
1276,7.16024
1277,7.15698
1278,7.15372
1279,7.15046
1280,7.1472
1281,7.14394
1282,7.14068
1283,7.13742
1284,7.13416
1285,7.1309
1286,7.12764
1287,7.12438
1288,7.12112
1289,7.11786
1290,7.1146
1291,7.11134
1292,7.10808
1293,7.10482
1294,7.10156
1295,7.0983
1296,7.09504
1297,7.09178
1298,7.08852
1299,7.08526
1300,7.082
1301,7.07874
1302,7.07548
1303,7.07222
1304,7.06896
1305,7.0657
1306,7.06244
1307,7.05918
1308,7.05592
1309,7.05266
1310,7.0494
1311,7.04614
1312,7.04288
1313,7.03962
1314,7.03636
1315,7.0331
1316,7.02984
1317,7.02658
1318,7.02332
1319,7.02006
1320,7.0168
1321,7.01354
1322,7.01028
1323,7.00702
1324,7.00376
1325,7.0005
1326,6.99724
1327,6.99398
1328,6.99072
1329,6.98746
1330,6.9842
1331,6.98094
1332,6.97768
1333,6.97442
1334,6.97116
1335,6.9679
1336,6.96464
1337,6.96138
1338,6.95812
1339,6.95486
1340,6.9516
1341,6.94834
1342,6.94508
1343,6.94182
1344,6.93856
1345,6.9353
1346,6.93204
1347,6.92878
1348,6.92552
1349,6.92226
1350,6.919
1351,6.91574
1352,6.91248
1353,6.90922
1354,6.90596
1355,6.9027
1356,6.89944
1357,6.89618
1358,6.89292
1359,6.88966
1360,6.8864
1361,6.88314
1362,6.87988
1363,6.87662
1364,6.87336
1365,6.8701
1366,6.86684
1367,6.86358
1368,6.86032
1369,6.85706
1370,6.8538
1371,6.85054
1372,6.84728
1373,6.84402
1374,6.84076
1375,6.8375
1376,6.83424
1377,6.83098
1378,6.82772
1379,6.82446
1380,6.8212
1381,6.81794
1382,6.81468
1383,6.81142
1384,6.80816
1385,6.8049
1386,6.80164
1387,6.79838
1388,6.79512
1389,6.79186
1390,6.7886
1391,6.78534
1392,6.78208
1393,6.77882
1394,6.77556
1395,6.7723
1396,6.76904
1397,6.76578
1398,6.76252
1399,6.75926
1400,6.756
1401,6.75274
1402,6.74948
1403,6.74622
1404,6.74296
1405,6.7397
1406,6.73644
1407,6.73318
1408,6.72992
1409,6.72666
1410,6.7234
1411,6.72014
1412,6.71688
1413,6.71362
1414,6.71036
1415,6.7071
1416,6.70384
1417,6.70058
1418,6.69732
1419,6.69406
1420,6.6908
1421,6.68754
1422,6.68428
1423,6.68102
1424,6.67776
1425,6.6745
1426,6.67124
1427,6.66798
1428,6.66472
1429,6.66146
1430,6.6582
1431,6.65494
1432,6.65168
1433,6.64842
1434,6.64516
1435,6.6419
1436,6.63864
1437,6.63538
1438,6.63212
1439,6.62886
1440,6.6256
1441,6.62234
1442,6.61908
1443,6.61582
1444,6.61256
1445,6.6093
1446,6.60604
1447,6.60278
1448,6.59952
1449,6.59626
1450,6.593
1451,6.58974
1452,6.58648
1453,6.58322
1454,6.57996
1455,6.5767
1456,6.57344
1457,6.57018
1458,6.56692
1459,6.56366
1460,6.5604
1461,6.55714
1462,6.55388
1463,6.55062
1464,6.54736
1465,6.5441
1466,6.54084
1467,6.53758
1468,6.53432
1469,6.53106
1470,6.5278
1471,6.52454
1472,6.52128
1473,6.51802
1474,6.51476
1475,6.5115
1476,6.50824
1477,6.50498
1478,6.50172
1479,6.49846
1480,6.4952
1481,6.49194
1482,6.48868
1483,6.48542
1484,6.48216
1485,6.4789
1486,6.47564
1487,6.47238
1488,6.46912
1489,6.46586
1490,6.4626
1491,6.45934
1492,6.45608
1493,6.45282
1494,6.44956
1495,6.4463
1496,6.44304
1497,6.43978
1498,6.43652
1499,6.43326
1500,6.43
1501,6.42596
1502,6.42192
1503,6.41788
1504,6.41384
1505,6.4098
1506,6.40576
1507,6.40172
1508,6.39768
1509,6.39364
1510,6.3896
1511,6.38556
1512,6.38152
1513,6.37748
1514,6.37344
1515,6.3694
1516,6.36536
1517,6.36132
1518,6.35728
1519,6.35324
1520,6.3492
1521,6.34516
1522,6.34112
1523,6.33708
1524,6.33304
1525,6.329
1526,6.32496
1527,6.32092
1528,6.31688
1529,6.31284
1530,6.3088
1531,6.30476
1532,6.30072
1533,6.29668
1534,6.29264
1535,6.2886
1536,6.28456
1537,6.28052
1538,6.27648
1539,6.27244
1540,6.2684
1541,6.26436
1542,6.26032
1543,6.25628
1544,6.25224
1545,6.2482
1546,6.24416
1547,6.24012
1548,6.23608
1549,6.23204
1550,6.228
1551,6.22396
1552,6.21992
1553,6.21588
1554,6.21184
1555,6.2078
1556,6.20376
1557,6.19972
1558,6.19568
1559,6.19164
1560,6.1876
1561,6.18356
1562,6.17952
1563,6.17548
1564,6.17144
1565,6.1674
1566,6.16336
1567,6.15932
1568,6.15528
1569,6.15124
1570,6.1472
1571,6.14316
1572,6.13912
1573,6.13508
1574,6.13104
1575,6.127
1576,6.12296
1577,6.11892
1578,6.11488
1579,6.11084
1580,6.1068
1581,6.10276
1582,6.09872
1583,6.09468
1584,6.09064
1585,6.0866
1586,6.08256
1587,6.07852
1588,6.07448
1589,6.07044
1590,6.0664
1591,6.06236
1592,6.05832
1593,6.05428
1594,6.05024
1595,6.0462
1596,6.04216
1597,6.03812
1598,6.03408
1599,6.03004
1600,6.026
1601,6.02196
1602,6.01792
1603,6.01388
1604,6.00984
1605,6.0058
1606,6.00176
1607,5.99772
1608,5.99368
1609,5.98964
1610,5.9856
1611,5.98156
1612,5.97752
1613,5.97348
1614,5.96944
1615,5.9654
1616,5.96136
1617,5.95732
1618,5.95328
1619,5.94924
1620,5.9452
1621,5.94116
1622,5.93712
1623,5.93308
1624,5.92904
1625,5.925
1626,5.92096
1627,5.91692
1628,5.91288
1629,5.90884
1630,5.9048
1631,5.90076
1632,5.89672
1633,5.89268
1634,5.88864
1635,5.8846
1636,5.88056
1637,5.87652
1638,5.87248
1639,5.86844
1640,5.8644
1641,5.86036
1642,5.85632
1643,5.85228
1644,5.84824
1645,5.8442
1646,5.84016
1647,5.83612
1648,5.83208
1649,5.82804
1650,5.824
1651,5.81996
1652,5.81592
1653,5.81188
1654,5.80784
1655,5.8038
1656,5.79976
1657,5.79572
1658,5.79168
1659,5.78764
1660,5.7836
1661,5.77956
1662,5.77552
1663,5.77148
1664,5.76744
1665,5.7634
1666,5.75936
1667,5.75532
1668,5.75128
1669,5.74724
1670,5.7432
1671,5.73916
1672,5.73512
1673,5.73108
1674,5.72704
1675,5.723
1676,5.71896
1677,5.71492
1678,5.71088
1679,5.70684
1680,5.7028
1681,5.69876
1682,5.69472
1683,5.69068
1684,5.68664
1685,5.6826
1686,5.67856
1687,5.67452
1688,5.67048
1689,5.66644
1690,5.6624
1691,5.65836
1692,5.65432
1693,5.65028
1694,5.64624
1695,5.6422
1696,5.63816
1697,5.63412
1698,5.63008
1699,5.62604
1700,5.622
1701,5.61796
1702,5.61392
1703,5.60988
1704,5.60584
1705,5.6018
1706,5.59776
1707,5.59372
1708,5.58968
1709,5.58564
1710,5.5816
1711,5.57756
1712,5.57352
1713,5.56948
1714,5.56544
1715,5.5614
1716,5.55736
1717,5.55332
1718,5.54928
1719,5.54524
1720,5.5412
1721,5.53716
1722,5.53312
1723,5.52908
1724,5.52504
1725,5.521
1726,5.51696
1727,5.51292
1728,5.50888
1729,5.50484
1730,5.5008
1731,5.49676
1732,5.49272
1733,5.48868
1734,5.48464
1735,5.4806
1736,5.47656
1737,5.47252
1738,5.46848
1739,5.46444
1740,5.4604
1741,5.45636
1742,5.45232
1743,5.44828
1744,5.44424
1745,5.4402
1746,5.43616
1747,5.43212
1748,5.42808
1749,5.42404
1750,5.42
1751,5.41596
1752,5.41192
1753,5.40788
1754,5.40384
1755,5.3998
1756,5.39576
1757,5.39172
1758,5.38768
1759,5.38364
1760,5.3796
1761,5.37556
1762,5.37152
1763,5.36748
1764,5.36344
1765,5.3594
1766,5.35536
1767,5.35132
1768,5.34728
1769,5.34324
1770,5.3392
1771,5.33516
1772,5.33112
1773,5.32708
1774,5.32304
1775,5.319
1776,5.31496
1777,5.31092
1778,5.30688
1779,5.30284
1780,5.2988
1781,5.29476
1782,5.29072
1783,5.28668
1784,5.28264
1785,5.2786
1786,5.27456
1787,5.27052
1788,5.26648
1789,5.26244
1790,5.2584
1791,5.25436
1792,5.25032
1793,5.24628
1794,5.24224
1795,5.2382
1796,5.23416
1797,5.23012
1798,5.22608
1799,5.22204
1800,5.218
1801,5.21396
1802,5.20992
1803,5.20588
1804,5.20184
1805,5.1978
1806,5.19376
1807,5.18972
1808,5.18568
1809,5.18164
1810,5.1776
1811,5.17356
1812,5.16952
1813,5.16548
1814,5.16144
1815,5.1574
1816,5.15336
1817,5.14932
1818,5.14528
1819,5.14124
1820,5.1372
1821,5.13316
1822,5.12912
1823,5.12508
1824,5.12104
1825,5.117
1826,5.11296
1827,5.10892
1828,5.10488
1829,5.10084
1830,5.0968
1831,5.09276
1832,5.08872
1833,5.08468
1834,5.08064
1835,5.0766
1836,5.07256
1837,5.06852
1838,5.06448
1839,5.06044
1840,5.0564
1841,5.05236
1842,5.04832
1843,5.04428
1844,5.04024
1845,5.0362
1846,5.03216
1847,5.02812
1848,5.02408
1849,5.02004
1850,5.016
1851,5.01196
1852,5.00792
1853,5.00388
1854,4.99984
